      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      42275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      42975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      43975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      44975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
