      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      38625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      38975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      39975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38340  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      40975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      41975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
